dataset,partition_method,partition_seed,logical_shards,physical_core_equivalents,m32_capacity_fraction,relevant_query_shard_pairs,ef_search,local_target_recall_mean,local_target_recall_median,local_target_recall_p95,local_target_recall_std,local_target_recall_target_weighted,distance_computations_mean,distance_computations_median,distance_computations_p95,distance_computations_std,graph_nodes_visited_mean,graph_nodes_visited_median,graph_nodes_visited_p95,graph_nodes_visited_std,worker_cpu_us_mean,worker_cpu_us_median,worker_cpu_us_p95,worker_cpu_us_std,local_latency_us_mean,local_latency_us_median,local_latency_us_p95,local_latency_us_std
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,32,0.6962864846530185,1.0,1.0,0.40971752394397576,0.7867111111111111,1587.664505613908,1562.0,2350.0,447.5874328081668,42.34099963781239,41.0,53.0,5.247674114095757,319.0840999637812,303.0,520.0,108.40437307995043,9869.836666533865,8872.854,19814.114149999998,5240.445223312489
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,40,0.7263320024375802,1.0,1.0,0.39747732507268047,0.8120333333333334,1866.93846432452,1843.0,2743.0,520.4012923919155,50.17529880478088,49.0,61.0,5.405885539948098,370.13697935530604,352.0,599.5499999999993,124.29613432927992,9810.637863491489,8829.603,19650.25,5216.737573826009
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,80,0.817742924406271,1.0,1.0,0.34427965986467624,0.8827555555555555,3179.788409996378,3177.0,4519.0,863.310995258528,89.10546903295908,88.0,99.0,5.124544040020558,618.5260775081492,593.0,1013.0,212.4916024694529,10032.115633393698,8979.2775,20018.687349999993,5278.323047968436
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,160,0.8924366890303146,1.0,1.0,0.2753685173599509,0.9346555555555556,5602.295581311119,5647.5,7976.0,1548.1807156512486,167.69949293734155,167.0,174.0,3.77874923446014,1102.7747917421225,1053.0,1832.5499999999993,395.5022838887427,10364.128060050707,9379.0725,20142.365049999997,5183.58382902815
glove-200-angular,orion_no_refinement,1,16,16,0.5,27610,320,0.9450419246534785,1.0,1.0,0.20287064281382824,0.9684666666666667,9915.561318362912,10045.5,14238.0,2805.4688835168554,326.66106483158273,326.0,331.0,2.516646820022887,2054.850706265846,1952.5,3472.0999999999985,767.7280781959122,23378.833643679827,20593.249,50063.536199999995,13966.924512455133
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,10,0.5397621402741875,0.6666666666666666,1.0,0.446115408790332,0.6475555555555556,690.9669709382963,669.0,1061.0,201.81567552193164,18.843337741508886,18.0,25.0,3.264195432632778,154.21633390317066,147.0,248.0,52.15753148975185,10371.372838789795,9063.355,22048.5339,6184.062732590746
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,16,0.6200541780646932,0.8888888888888888,1.0,0.4367734168746306,0.7223,929.9277811824662,905.0,1407.8999999999978,266.80965071369764,25.14050253201303,24.0,33.0,3.8035830698131425,193.66177466696772,184.0,313.0,65.20756963968437,10768.410338838177,9450.178,22392.331899999986,6325.687987817425
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,20,0.6578292346516389,1.0,1.0,0.4281671672321014,0.7554888888888889,1079.4461181176016,1052.0,1632.0,309.26292728949693,29.192852304615684,28.0,37.0,4.078519786439595,219.02715866206495,208.0,355.0,74.63559596052254,10678.01509253943,9318.873,22328.369499999993,6331.136360687236
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,24,0.6868697422522858,1.0,1.0,0.41934629492903286,0.7804777777777778,1223.4967261232784,1194.0,1835.0,348.0175210565538,33.184401509531334,32.0,42.0,4.264036519194286,242.642099151695,229.0,393.0,82.47733436451097,10714.453062897139,9320.235,22611.067699999996,6397.194425475518
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,32,0.7304133650148552,1.0,1.0,0.4020362599179893,0.8160777777777778,1498.2418475631391,1471.0,2209.0,419.26470705130197,41.0022578460149,40.0,50.0,4.4359630319539205,288.4078315001774,272.0,468.0,98.64626738197947,10859.859684611167,9457.133,22897.370499999997,6526.368651021329
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,40,0.7625564013518406,1.0,1.0,0.38605961688158946,0.8413888888888889,1764.064961455343,1736.0,2575.0,488.68813080565445,48.80082572654259,47.0,58.0,4.494198788951966,334.48395316582264,315.0,545.0,114.90893260686516,10928.768583846724,9556.007,22937.056399999994,6499.47128872513
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,80,0.8524926543207032,1.0,1.0,0.3231396443496336,0.9075555555555556,3000.966325839435,2983.0,4275.0,820.4163731589949,87.62168177273168,87.0,95.0,3.939899855775562,542.0773150985389,508.0,905.0,193.37383428398158,10873.763032706513,9353.599,23166.203799999996,6622.139348738547
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,160,0.919403511385739,1.0,1.0,0.24825433131129068,0.9522555555555555,5214.077734412799,5217.0,7440.0,1452.5067692132113,166.3968325645905,166.0,171.0,2.6351711493470567,923.8930103538368,857.0,1602.0,348.8729788743794,11222.48476437764,9793.703,23395.995799999997,6472.7483530820045
glove-200-angular,orion_no_refinement,1,32,32,1.0,31003,320,0.9614689233863183,1.0,1.0,0.1746951406538754,0.9776444444444444,8914.113537399606,8902.0,12757.0,2509.379853711436,325.6583233880592,325.0,329.0,1.818646228409925,1613.9343934457956,1486.0,2868.0,626.4605193700012,39238.0228013418,31050.918,102268.79669999993,30726.39399601831
glove-200-angular,random,20260820,2,2,0.0625,17984,10,0.5620527329407445,0.6666666666666666,1.0,0.3890902889255151,0.5667555555555556,859.5598865658363,820.0,1314.8499999999985,242.03867563196906,23.701123220640568,23.0,32.0,4.147259694454983,173.949621886121,165.0,265.0,48.87226339454136,7152.381985487099,6476.5005,14088.227249999998,3661.7444385685167
glove-200-angular,random,20260820,2,2,0.0625,17984,16,0.6400385218960064,0.75,1.0,0.3725458769611562,0.6440333333333333,1134.5928047153025,1091.0,1737.0,321.8929323433848,30.26684830960854,29.0,40.0,5.060820011229875,228.32262010676158,217.0,351.0,65.86981667658509,7457.70937933719,6855.255,14472.253249999996,3693.973967290823
glove-200-angular,random,20260820,2,2,0.0625,17984,20,0.6747455851409365,0.8,1.0,0.36081767664986525,0.6785555555555556,1305.2695729537365,1261.0,1993.0,367.74068433589434,34.46585854092527,33.0,46.0,5.512577806804612,261.8151134341637,249.0,405.0,75.43267773838734,7508.805039590747,6865.5445,14366.292999999998,3609.113742858177
glove-200-angular,random,20260820,2,2,0.0625,17984,24,0.7004645884525221,0.8333333333333334,1.0,0.3513014682884297,0.7036888888888889,1465.444005782918,1426.0,2208.0,404.89972999328296,38.498554270462634,37.0,50.0,5.783785752011272,293.9159808718861,282.0,447.0,82.5438455307432,7540.94123404137,6902.6085,14557.129499999994,3647.3895065017664
glove-200-angular,random,20260820,2,2,0.0625,17984,32,0.7374434903335594,1.0,1.0,0.3338824451886718,0.7402111111111112,1779.8118327402135,1742.0,2662.0,486.76346548647854,46.57829181494662,45.0,60.0,6.424787984114548,359.146018683274,346.0,543.0,99.87848560045106,7601.299227702401,6949.562,14559.651649999985,3622.91142265597
glove-200-angular,random,20260820,2,2,0.0625,17984,40,0.7643039182977461,1.0,1.0,0.3188356458504228,0.7662888888888889,2080.4750889679717,2049.0,3061.0,556.8077634060313,54.52669039145908,52.0,69.0,6.7793745504730465,421.81633674377224,410.0,630.0,114.61918476234295,7620.70350155694,6989.5715,14528.159349999984,3632.059528411655
glove-200-angular,random,20260820,2,2,0.0625,17984,80,0.8325150574761341,1.0,1.0,0.2697928265759273,0.8339111111111112,3494.2038478647687,3527.0,4884.8499999999985,892.7713963007604,93.8793927935943,92.0,108.0,7.282436806541118,741.9862655693951,724.5,1129.0,205.53280940838843,8039.924743104982,7408.967500000001,14710.878049999998,3545.6932609454984
glove-200-angular,random,20260820,2,2,0.0625,17984,160,0.8870115808408179,1.0,1.0,0.21575182283445074,0.8876222222222222,6117.171263345196,6278.0,8410.0,1584.0010476921045,172.71124332740214,171.0,184.0,6.661262164423205,1728.2450511565837,1762.0,2383.0,442.3779591404771,10186.633202735766,10153.821,15308.973349999998,3084.841291808165
glove-200-angular,random,20260820,2,2,0.0625,17984,320,0.9283062016324916,1.0,1.0,0.1645307995607973,0.9288444444444445,10992.806383451958,11372.0,15258.849999999999,3011.6773270885587,331.414590747331,330.0,339.0,4.947392345941757,3204.016459074733,3307.0,4339.0,802.4646274232751,23229.209276412366,25759.1305,30009.937049999997,6695.863503654162
glove-200-angular,random,20260820,4,4,0.125,33994,10,0.6053571195103524,0.75,1.0,0.42448126780043377,0.6127888888888889,833.8899805848091,801.0,1262.0,229.1158941956993,23.07095369771136,22.0,31.0,3.846494327508183,186.54856739424605,172.0,317.34999999999854,68.02552832885145,10212.415751014883,9086.985,21194.337099999993,5785.225120213234
glove-200-angular,random,20260820,4,4,0.125,33994,16,0.6818612831769564,1.0,1.0,0.4012155040556089,0.6878444444444445,1104.1666764723186,1070.0,1658.0,300.3355184648651,29.475054421368476,28.0,39.0,4.580917115211946,242.66870624227806,223.0,416.0,88.6473494320363,10813.400245366829,9726.3985,21936.9542,5818.817792338268
glove-200-angular,random,20260820,4,4,0.125,33994,20,0.7139728789674368,1.0,1.0,0.3874763775499661,0.7192222222222222,1272.7063893628288,1239.0,1898.0,343.67797101008824,33.588221450844266,32.0,43.0,4.950350432293637,278.31737953756544,255.0,475.0,101.49568043996881,10936.931184561981,9802.159500000002,22248.793299999994,5889.024819685627
glove-200-angular,random,20260820,4,4,0.125,33994,24,0.7377741730333365,1.0,1.0,0.3757156556490437,0.7422666666666666,1432.0873389421663,1402.0,2121.0,380.9903667783303,37.577631346708245,36.0,48.0,5.199269816708424,310.4657292463376,285.0,529.0,112.921842652062,10867.706978613873,9814.313,21921.656099999997,5815.242208824132
glove-200-angular,random,20260820,4,4,0.125,33994,32,0.7738478358926085,1.0,1.0,0.35437551281587926,0.7772777777777777,1743.0789551097253,1720.0,2542.0,452.3357184299879,45.514649644054835,44.0,57.0,5.553780565441768,375.8955403894805,344.0,639.0,135.98247459142962,10828.340068570922,9700.3,21954.55,5808.287862000842
glove-200-angular,random,20260820,4,4,0.125,33994,40,0.7982234259827364,1.0,1.0,0.337976166777188,0.8012666666666667,2042.1109607577807,2033.0,2926.0,518.2734647155652,53.356504088956875,52.0,65.0,5.700721100600635,440.91872095075604,405.0,744.0,157.22636764439193,10820.83584103077,9700.3945,21891.273549999987,5789.967758697169
glove-200-angular,random,20260820,4,4,0.125,33994,80,0.8651667521159195,1.0,1.0,0.27864511501071537,0.8664888888888889,3460.9216332293936,3524.0,4735.0,850.870504679236,92.55509795846326,91.0,104.0,5.727262231488064,754.1047537800788,693.0,1270.3499999999985,266.08284271935963,11076.803995352122,10016.587,22145.8015,5744.455361978856
glove-200-angular,random,20260820,4,4,0.125,33994,160,0.9149599228995593,1.0,1.0,0.22025574668379558,0.9160666666666667,6101.745955168559,6310.0,8259.0,1538.3396112522835,171.3527387185974,170.0,179.0,4.624638725875109,1235.5374772018592,1195.0,1901.0,368.12297465340583,11531.726275783962,10476.6945,22444.243399999996,5729.223973661084
glove-200-angular,random,20260820,4,4,0.125,33994,320,0.9531582954414926,1.0,1.0,0.1605954622769053,0.9533333333333334,11009.931134906159,11458.5,15047.049999999996,2924.256276732995,330.2999941166088,330.0,335.0,3.2016547355698743,2550.20406542331,2568.0,3629.0,697.5328457335607,13159.199899570514,12126.817,24276.352349999997,5881.275895024833
glove-200-angular,random,20260820,8,8,0.25,53165,10,0.6435959927091309,1.0,1.0,0.4466294555506248,0.6500333333333334,805.1112009780871,775.0,1209.0,216.77497840975633,22.450465531834855,22.0,29.0,3.6071780246575327,185.85302360575565,172.0,308.0,64.18203936552317,13077.536771597854,11488.669,28080.405399999992,7800.627273324292
glove-200-angular,random,20260820,8,8,0.25,53165,16,0.717613404808928,1.0,1.0,0.4176088376015602,0.7224444444444444,1070.4047211511333,1042.0,1583.0,281.0055539835537,28.698147277344116,28.0,37.0,4.167877201515288,239.28977710900028,221.0,397.0,82.41963967133267,14138.607107156962,12676.747,29058.72139999996,7883.761079185677
glove-200-angular,random,20260820,8,8,0.25,53165,20,0.7496349639263209,1.0,1.0,0.4007334384852116,0.7536444444444445,1236.187792720775,1212.0,1812.0,319.66363579018457,32.72164017680805,32.0,42.0,4.434383310689562,273.16597385497977,253.0,453.0,93.47799409174856,14078.183780663969,12604.611,29025.805,7849.325430775212
glove-200-angular,random,20260820,8,8,0.25,53165,24,0.773397777807634,1.0,1.0,0.38611444067306994,0.7770777777777778,1395.9346750681839,1376.0,2027.0,354.72960284386056,36.68193360293426,35.0,46.0,4.609738050140952,305.41643938681466,282.0,506.0,104.4452749620641,14034.691065945639,12553.316,29007.945599999995,7829.786967624109
glove-200-angular,random,20260820,8,8,0.25,53165,32,0.8082769276242425,1.0,1.0,0.36120131819901263,0.8115222222222223,1705.6509733847456,1699.0,2428.0,421.412853735797,44.53960312235493,43.0,54.0,4.8396654646729385,369.2165710523841,341.0,608.0,125.69463641407042,14057.284307194583,12544.97,29026.154199999994,7847.460013725931
glove-200-angular,random,20260820,8,8,0.25,53165,40,0.8333680858781959,1.0,1.0,0.3405850794361755,0.8362888888888889,2007.3159033198533,2018.0,2819.0,487.7502738895907,52.38231919495909,51.0,62.0,4.955084595722054,433.6213298222515,401.0,716.0,147.5960140560074,14100.943497282045,12669.333,28882.859799999977,7792.591964447879
glove-200-angular,random,20260820,8,8,0.25,53165,80,0.896979484354637,1.0,1.0,0.27377632849966194,0.8981777777777777,3428.5334148405905,3524.0,4591.0,804.1635129679709,91.40028214050596,90.0,100.0,4.50448556605117,737.7622119815668,686.0,1208.0,248.61569989645022,14364.150293350887,12839.713,29297.9668,7854.342457176358
glove-200-angular,random,20260820,8,8,0.25,53165,160,0.9440615693281921,1.0,1.0,0.20281079059161425,0.9447555555555556,6084.17289570206,6337.0,8060.0,1466.6914564923939,170.2960218188658,170.0,176.0,3.3705068104668703,1334.1527132511992,1247.0,2212.0,454.31211410328183,14801.815252835513,13287.813,29949.37599999999,7929.996412110546
glove-200-angular,random,20260820,8,8,0.25,53165,320,0.9739831969654221,1.0,1.0,0.1388055662572497,0.9745777777777778,10970.572914511427,11522.0,14543.0,2739.699234428881,329.50657387378914,329.0,334.0,2.4424494169099296,2307.78045706762,2263.0,3440.0,653.1985649619936,16847.807698316563,14980.103,34619.84099999995,9211.695382743916
glove-200-angular,random,20260820,16,16,0.5,68486,10,0.686799248508211,1.0,1.0,0.4480729174347329,0.6923,780.4068422743335,756.0,1153.0,202.85213157449604,18.97990830242677,18.0,25.0,3.2397875503730833,171.3115965306778,163.0,269.0,53.40338536413447,15385.434333352801,13382.545,33384.727,9474.649278264476
glove-200-angular,random,20260820,16,16,0.5,68486,16,0.7617048253170965,1.0,1.0,0.4100614643531081,0.7658444444444444,1041.58736092048,1020.0,1517.0,262.8221556730974,25.11079636714073,24.0,33.0,3.7303413542533392,214.8685132727857,202.0,340.0,67.65513861623423,16342.451480433958,14517.8375,34285.3435,9549.649198778789
glove-200-angular,random,20260820,16,16,0.5,68486,20,0.7917542758130615,1.0,1.0,0.3901395602344358,0.7950888888888888,1204.6185789796455,1190.0,1730.0,296.1023663759223,29.0616330344888,28.0,37.0,3.8895304826601858,241.63466985953335,226.0,382.0,75.52128234261504,16035.323134845075,14184.2875,34081.77925,9530.147946690695
glove-200-angular,random,20260820,16,16,0.5,68486,24,0.8149911417418645,1.0,1.0,0.37255109042954854,0.8176666666666667,1363.222673247087,1357.0,1929.0,327.3146697932086,32.98256577986742,32.0,41.0,4.002191788355991,268.70150103670824,250.0,425.0,83.67575546750363,16432.942914595682,14580.139,34601.95075,9705.678034456447
glove-200-angular,random,20260820,16,16,0.5,68486,32,0.8495059817578289,1.0,1.0,0.3420352829094482,0.8512333333333333,1670.6061530823818,1679.0,2312.0,388.51553601701414,40.7670618812604,40.0,49.0,4.083025809423019,321.0337003183132,297.0,507.0,100.5594634048936,16418.806235391174,14566.4985,34517.12525,9768.812771242696
glove-200-angular,random,20260820,16,16,0.5,68486,40,0.8727983334793485,1.0,1.0,0.3178751753295199,0.8742444444444445,1967.8186928715359,1995.0,2672.0,445.8243766844641,48.50017521829279,47.0,57.0,4.026845162856273,373.58766755249246,346.0,589.0,116.02276878886755,16210.720616739187,14348.946,34260.757249999995,9634.509905472067
glove-200-angular,random,20260820,16,16,0.5,68486,80,0.9302030098608962,1.0,1.0,0.2411082901804236,0.9306444444444445,3385.026005314955,3509.0,4385.0,742.8901430056909,87.48757410273633,87.0,94.0,3.3541660152790826,634.393657097801,591.0,993.0,196.48087662719058,16583.225001270333,14683.462500000001,34838.68725,9731.653934358324
glove-200-angular,random,20260820,16,16,0.5,68486,160,0.9682039638271568,1.0,1.0,0.16474737074793677,0.9684777777777778,6009.273559559618,6310.0,7696.0,1345.4358199477745,166.54129311100078,166.0,170.0,2.3769938214895747,1141.3729083316298,1068.0,1793.0,361.2204823716741,16695.226558960952,14758.7585,34719.844249999995,9620.561905433888
glove-200-angular,random,20260820,16,16,0.5,68486,320,0.9896465457660446,1.0,1.0,0.09449484497156266,0.9897111111111111,10695.376003854803,11314.0,13531.0,2379.437267762845,325.9315042490436,326.0,329.0,1.7618965658323291,2131.652104079666,1984.0,3456.0,698.1269044643007,23594.992933650672,20735.8655,49997.516,14075.833082847741
glove-200-angular,random,20260820,32,32,1.0,78296,10,0.729263521337829,1.0,1.0,0.4366037610993868,0.734,744.0491340553796,723.0,1082.0,184.92551473378862,18.416317564115662,18.0,24.0,2.9969921927549663,165.51843006028406,163.0,247.0,47.22398515859833,18385.341445233473,14987.778999999999,44948.7625,13391.84843716738
glove-200-angular,random,20260820,32,32,1.0,78296,16,0.8005964544804332,1.0,1.0,0.39189512780125135,0.8042,997.5189537141106,984.0,1415.0,235.82091810041126,24.428272197813428,24.0,31.0,3.3448611565232733,207.1392152855829,204.0,308.0,58.132404477269986,19231.34315166803,15488.6065,48156.2765,14073.794965720868
glove-200-angular,random,20260820,32,32,1.0,78296,20,0.8308470419944824,1.0,1.0,0.36724358472031166,0.8338222222222222,1157.2676892817003,1152.0,1611.0,264.7964765866898,28.347974353734546,27.0,35.0,3.4446284104723173,234.62522989680187,231.0,345.0,64.60094057325792,19128.942297013895,15520.5415,47867.16,13945.416968673326
glove-200-angular,random,20260820,32,32,1.0,78296,24,0.8527361976771908,1.0,1.0,0.34687207554055943,0.8554333333333334,1311.7886609788495,1315.0,1800.0,292.1017784747502,32.21937263717176,31.0,39.0,3.493231671793662,261.04669459487076,257.0,382.0,71.1934142933335,19216.661928591497,15518.798999999999,48582.0945,14033.580861804536
glove-200-angular,random,20260820,32,32,1.0,78296,32,0.8840064200810598,1.0,1.0,0.31293535857088184,0.8859555555555556,1611.8165551241443,1635.0,2156.0,343.45165785240124,39.93900071523449,39.0,47.0,3.455885904067828,311.1575048533769,305.0,451.0,83.25043402977403,19313.0373661362,15557.872,48765.553,14162.431044014711
glove-200-angular,random,20260820,32,32,1.0,78296,40,0.9059136694935457,1.0,1.0,0.2849502044744308,0.9073777777777777,1903.0683304383365,1948.0,2490.0,394.2380373277307,47.658475528762644,47.0,54.0,3.3464691960322543,360.7287728619597,351.0,520.0,96.28807550244555,19183.061630032185,15449.6485,48701.88125,14116.249667859578
glove-200-angular,random,20260820,32,32,1.0,78296,80,0.9570891233268621,1.0,1.0,0.19691075903406388,0.9576222222222223,3282.229679677123,3431.0,4090.0,654.2675032664932,86.68461990395423,86.0,91.0,2.557470917872586,588.4867170736692,560.0,853.0,158.5890280648132,19337.254438323802,15534.893,48720.791249999995,14063.587148061502
glove-200-angular,random,20260820,32,32,1.0,78296,160,0.9860859218010285,1.0,1.0,0.11339746241901026,0.9862555555555556,5762.404158577705,6085.0,7049.0,1137.9570604336075,165.91592163073466,166.0,169.0,1.8158121326339962,989.3589710840912,929.0,1487.0,281.24912735031927,19357.866102738328,15610.175,48537.274999999994,14045.77152164496
glove-200-angular,random,20260820,32,32,1.0,78296,320,0.9971795068287863,1.0,1.0,0.0514269143082961,0.9972333333333333,9906.955004087054,10475.0,11828.0,1823.9437958027268,325.46090477163585,325.0,328.0,1.522179982215508,1731.5936063144989,1622.0,2626.0,496.39642697679443,39469.33572570757,30963.472999999998,102110.02975,30754.83370221973
sift1m,common_m1,,1,1,0.03125,9000,10,0.7795555555555556,0.8,1.0,0.20297734471890158,0.7795555555555556,529.2454444444444,524.0,750.0,128.31029265600299,22.35688888888889,22.0,27.0,2.678757441818644,104.97544444444445,102.0,150.0,25.50126265549789,3589.742836111111,3285.357,6692.381599999999,1655.1723991331548
sift1m,common_m1,,1,1,0.03125,9000,16,0.8607222222222223,0.9,1.0,0.16191400514386764,0.8607222222222223,678.1993333333334,682.0,936.0,160.15397049783755,28.026444444444444,28.0,33.0,2.6741915958580873,131.85377777777776,130.0,188.0,31.918454382579984,3665.034010777778,3361.2889999999998,6732.860349999997,1633.092449063738
sift1m,common_m1,,1,1,0.03125,9000,20,0.8924000000000001,0.9,1.0,0.14186071416083534,0.8924,773.1375555555555,783.0,1051.0,180.14612948203472,31.79,31.0,37.0,2.615999915052666,149.33811111111112,148.0,210.0,35.949603811584296,3712.0906295555556,3412.2195,6884.152199999999,1655.1061404936618
sift1m,common_m1,,1,1,0.03125,9000,24,0.914688888888889,1.0,1.0,0.12486353835238109,0.9146888888888889,867.2944444444445,884.0,1170.0,201.95055547837617,35.608777777777775,35.0,40.0,2.5512852219911863,166.3587777777778,165.0,230.0,44.621405559010896,3920.222143888889,3610.386,7396.018449999997,1826.1037930331624
sift1m,common_m1,,1,1,0.03125,9000,32,0.9433888888888889,1.0,1.0,0.09874019720058229,0.9433888888888889,1049.8652222222222,1078.0,1408.0,245.19256774909607,43.263555555555556,43.0,47.0,2.320795989459513,206.08077777777777,207.0,282.0,47.234886206601765,3729.286182222222,3414.7995,6741.462849999997,1592.542385790275
sift1m,common_m1,,1,1,0.03125,9000,40,0.9598000000000001,1.0,1.0,0.08136040533057559,0.9598,1228.8658888888888,1267.0,1645.0,290.55449500870816,51.041111111111114,51.0,55.0,2.2111532659298176,241.6977777777778,244.0,328.0,54.9932783322507,3818.5159824444445,3516.5950000000003,6870.61805,1600.5424194088612
sift1m,common_m1,,1,1,0.03125,9000,80,0.988,1.0,1.0,0.04058461668059846,0.988,2069.059888888889,2152.0,2803.0,523.1665420749441,90.55522222222223,90.0,94.0,1.9159144772015837,432.0121111111111,430.0,639.0,115.50019898005414,4550.8566075555555,4400.461,7281.2696,1548.9404211444357
sift1m,common_m1,,1,1,0.03125,9000,160,0.9970555555555556,1.0,1.0,0.018595017917658066,0.9970555555555556,3557.3125555555557,3713.0,4910.049999999999,967.0778827524828,170.30755555555555,170.0,173.0,1.8442910779610993,908.9585555555556,940.0,1251.0,239.08008271084543,7674.952399333333,8203.888500000001,10162.1356,2124.0642990558576
sift1m,common_m1,,1,1,0.03125,9000,320,0.9989777777777777,1.0,1.0,0.010168554773065809,0.9989777777777777,6115.733666666667,6385.0,8588.0,1757.781004960484,330.1841111111111,330.0,333.0,1.8247047824812308,1620.6775555555555,1678.0,2211.0999999999985,420.6613050723061,12926.226323444445,13972.4445,16759.092,3536.332126140709
sift1m,kmeans,20260820,2,2,0.0625,9026,10,0.7789155402910112,0.8,1.0,0.20564651951819823,0.7787666666666667,522.4143585198316,520.0,739.0,130.5277465144532,21.83746953246178,21.0,27.0,2.7102191449108552,87.95180589408376,85.0,128.0,22.971509140013502,3603.2751901174383,3300.9915,6785.161,1681.983042533358
sift1m,kmeans,20260820,2,2,0.0625,9026,16,0.8608304404559668,0.9,1.0,0.16446075456644058,0.8606888888888888,671.4833813427875,677.0,935.75,163.06819292113983,27.519831597606913,27.0,33.0,2.7192054417489313,109.74695324617771,108.0,155.0,27.019303653327785,3661.5971446931085,3351.005,6796.3817500000005,1659.9992111536167
sift1m,kmeans,20260820,2,2,0.0625,9026,20,0.8923664967870598,0.9,1.0,0.14240980270395362,0.8922111111111111,766.6228672723244,780.0,1054.0,182.88852909604898,31.28805672501662,31.0,36.0,2.644181629461345,124.54830489696432,123.0,175.0,30.07804944095433,3676.529539220031,3367.4855,6841.073,1669.8043352913198
sift1m,kmeans,20260820,2,2,0.0625,9026,24,0.9147518280522935,1.0,1.0,0.12591411996788873,0.9146333333333333,860.4498116552182,878.0,1169.0,204.70873899852558,35.09483713715932,35.0,40.0,2.5616445848783997,140.3061156658542,140.0,190.0,35.186809872610176,5826.606018391314,5309.3705,11493.562249999999,2973.224495214127
